,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
5864,2022-12-23,D,effective_federal_funds_rate,4.33,False,False
5865,2022-12-26,D,effective_federal_funds_rate,,True,True
5866,2022-12-27,D,effective_federal_funds_rate,4.33,False,False
5867,2022-12-28,D,effective_federal_funds_rate,4.33,False,False
5868,2022-12-29,D,effective_federal_funds_rate,4.33,False,False
5869,2022-12-30,D,effective_federal_funds_rate,4.33,False,False
5870,2023-01-02,D,effective_federal_funds_rate,,True,True
5871,2023-01-03,D,effective_federal_funds_rate,4.33,False,False
5872,2023-01-04,D,effective_federal_funds_rate,4.33,False,False
5873,2023-01-05,D,effective_federal_funds_rate,4.33,False,False
5874,2023-01-06,D,effective_federal_funds_rate,4.33,False,False
5875,2023-01-09,D,effective_federal_funds_rate,4.33,False,False
5876,2023-01-10,D,effective_federal_funds_rate,4.33,False,False
5877,2023-01-11,D,effective_federal_funds_rate,4.33,False,False
5878,2023-01-12,D,effective_federal_funds_rate,4.33,False,False
5879,2023-01-13,D,effective_federal_funds_rate,4.33,False,False
5880,2023-01-16,D,effective_federal_funds_rate,,True,True
5881,2023-01-17,D,effective_federal_funds_rate,4.33,False,False
5882,2023-01-18,D,effective_federal_funds_rate,4.33,False,False
5883,2023-01-19,D,effective_federal_funds_rate,4.33,False,False
5884,2023-01-20,D,effective_federal_funds_rate,4.33,False,False
5885,2023-01-23,D,effective_federal_funds_rate,4.33,False,False
5886,2023-01-24,D,effective_federal_funds_rate,4.33,False,False
5887,2023-01-25,D,effective_federal_funds_rate,4.33,False,False
5888,2023-01-26,D,effective_federal_funds_rate,4.33,False,False
5889,2023-01-27,D,effective_federal_funds_rate,4.33,False,False
5890,2023-01-30,D,effective_federal_funds_rate,4.33,False,False
5891,2023-01-31,D,effective_federal_funds_rate,4.33,False,False
5892,2023-02-01,D,effective_federal_funds_rate,4.33,False,False
5893,2023-02-02,D,effective_federal_funds_rate,4.58,False,False
5894,2023-02-03,D,effective_federal_funds_rate,4.58,False,False
5895,2023-02-06,D,effective_federal_funds_rate,4.58,False,False
5896,2023-02-07,D,effective_federal_funds_rate,4.58,False,False
5897,2023-02-08,D,effective_federal_funds_rate,4.58,False,False
5898,2023-02-09,D,effective_federal_funds_rate,4.57,False,False
5899,2023-02-10,D,effective_federal_funds_rate,4.58,False,False
5900,2023-02-13,D,effective_federal_funds_rate,4.58,False,False
5901,2023-02-14,D,effective_federal_funds_rate,4.58,False,False
5902,2023-02-15,D,effective_federal_funds_rate,4.58,False,False
5903,2023-02-16,D,effective_federal_funds_rate,4.58,False,False
5904,2023-02-17,D,effective_federal_funds_rate,4.58,False,False
5905,2023-02-20,D,effective_federal_funds_rate,,True,True
5906,2023-02-21,D,effective_federal_funds_rate,4.58,False,False
5907,2023-02-22,D,effective_federal_funds_rate,4.58,False,False
5908,2023-02-23,D,effective_federal_funds_rate,4.58,False,False
5909,2023-02-24,D,effective_federal_funds_rate,4.58,False,False
5910,2023-02-27,D,effective_federal_funds_rate,4.57,False,False
5911,2023-02-28,D,effective_federal_funds_rate,4.57,False,False
5912,2023-03-01,D,effective_federal_funds_rate,4.58,False,False
5913,2023-03-02,D,effective_federal_funds_rate,4.57,False,False
5914,2023-03-03,D,effective_federal_funds_rate,4.57,False,False
5915,2023-03-06,D,effective_federal_funds_rate,4.57,False,False
5916,2023-03-07,D,effective_federal_funds_rate,4.57,False,False
5917,2023-03-08,D,effective_federal_funds_rate,4.57,False,False
5918,2023-03-09,D,effective_federal_funds_rate,4.57,False,False
5919,2023-03-10,D,effective_federal_funds_rate,4.57,False,False
5920,2023-03-13,D,effective_federal_funds_rate,4.58,False,False
5921,2023-03-14,D,effective_federal_funds_rate,4.58,False,False
5922,2023-03-15,D,effective_federal_funds_rate,4.58,False,False
5923,2023-03-16,D,effective_federal_funds_rate,4.58,False,False
5924,2023-03-17,D,effective_federal_funds_rate,4.58,False,False
5925,2023-03-20,D,effective_federal_funds_rate,4.58,False,False
5926,2023-03-21,D,effective_federal_funds_rate,4.58,False,False
5927,2023-03-22,D,effective_federal_funds_rate,4.58,False,False
5928,2023-03-23,D,effective_federal_funds_rate,4.83,False,False
5929,2023-03-24,D,effective_federal_funds_rate,4.83,False,False
5930,2023-03-27,D,effective_federal_funds_rate,4.83,False,False
5931,2023-03-28,D,effective_federal_funds_rate,4.83,False,False
5932,2023-03-29,D,effective_federal_funds_rate,4.83,False,False
5933,2023-03-30,D,effective_federal_funds_rate,4.83,False,False
5934,2023-03-31,D,effective_federal_funds_rate,4.83,False,False
5935,2023-04-03,D,effective_federal_funds_rate,4.83,False,False
5936,2023-04-04,D,effective_federal_funds_rate,4.83,False,False
5937,2023-04-05,D,effective_federal_funds_rate,4.83,False,False
5938,2023-04-06,D,effective_federal_funds_rate,4.83,False,False
5939,2023-04-07,D,effective_federal_funds_rate,4.83,False,False
5940,2023-04-10,D,effective_federal_funds_rate,4.83,False,False
5941,2023-04-11,D,effective_federal_funds_rate,4.83,False,False
5942,2023-04-12,D,effective_federal_funds_rate,4.83,False,False
5943,2023-04-13,D,effective_federal_funds_rate,4.83,False,False
5944,2023-04-14,D,effective_federal_funds_rate,4.83,False,False
5945,2023-04-17,D,effective_federal_funds_rate,4.83,False,False
5946,2023-04-18,D,effective_federal_funds_rate,4.83,False,False
5947,2023-04-19,D,effective_federal_funds_rate,4.83,False,False
5948,2023-04-20,D,effective_federal_funds_rate,4.83,False,False
5949,2023-04-21,D,effective_federal_funds_rate,4.83,False,False
5950,2023-04-24,D,effective_federal_funds_rate,4.83,False,False
5951,2023-04-25,D,effective_federal_funds_rate,4.83,False,False
5952,2023-04-26,D,effective_federal_funds_rate,4.83,False,False
5953,2023-04-27,D,effective_federal_funds_rate,4.83,False,False
5954,2023-04-28,D,effective_federal_funds_rate,4.83,False,False
5955,2023-05-01,D,effective_federal_funds_rate,4.83,False,False
5956,2023-05-02,D,effective_federal_funds_rate,4.83,False,False
5957,2023-05-03,D,effective_federal_funds_rate,4.83,False,False
5958,2023-05-04,D,effective_federal_funds_rate,5.08,False,False
5959,2023-05-05,D,effective_federal_funds_rate,5.08,False,False
5960,2023-05-08,D,effective_federal_funds_rate,5.08,False,False
5961,2023-05-09,D,effective_federal_funds_rate,5.08,False,False
5962,2023-05-10,D,effective_federal_funds_rate,5.08,False,False
5963,2023-05-11,D,effective_federal_funds_rate,5.08,False,False
5964,2023-05-12,D,effective_federal_funds_rate,5.08,False,False
5965,2023-05-15,D,effective_federal_funds_rate,5.08,False,False
5966,2023-05-16,D,effective_federal_funds_rate,5.08,False,False
5967,2023-05-17,D,effective_federal_funds_rate,5.08,False,False
5968,2023-05-18,D,effective_federal_funds_rate,5.08,False,False
5969,2023-05-19,D,effective_federal_funds_rate,5.08,False,False
5970,2023-05-22,D,effective_federal_funds_rate,5.08,False,False
5971,2023-05-23,D,effective_federal_funds_rate,5.08,False,False
5972,2023-05-24,D,effective_federal_funds_rate,5.08,False,False
5973,2023-05-25,D,effective_federal_funds_rate,5.08,False,False
5974,2023-05-26,D,effective_federal_funds_rate,5.08,False,False
5975,2023-05-29,D,effective_federal_funds_rate,,True,True
5976,2023-05-30,D,effective_federal_funds_rate,5.08,False,False
5977,2023-05-31,D,effective_federal_funds_rate,5.08,False,False
5978,2023-06-01,D,effective_federal_funds_rate,5.08,False,False
5979,2023-06-02,D,effective_federal_funds_rate,5.08,False,False
5980,2023-06-05,D,effective_federal_funds_rate,5.08,False,False
5981,2023-06-06,D,effective_federal_funds_rate,5.08,False,False
5982,2023-06-07,D,effective_federal_funds_rate,5.08,False,False
5983,2023-06-08,D,effective_federal_funds_rate,5.08,False,False
5984,2023-06-09,D,effective_federal_funds_rate,5.08,False,False
5985,2023-06-12,D,effective_federal_funds_rate,5.08,False,False
5986,2023-06-13,D,effective_federal_funds_rate,5.08,False,False
5987,2023-06-14,D,effective_federal_funds_rate,5.08,False,False
5988,2023-06-15,D,effective_federal_funds_rate,5.07,False,False
5989,2023-06-16,D,effective_federal_funds_rate,5.08,False,False
5990,2023-06-19,D,effective_federal_funds_rate,,True,True
5991,2023-06-20,D,effective_federal_funds_rate,5.07,False,False
5992,2023-06-21,D,effective_federal_funds_rate,5.07,False,False
5993,2023-06-22,D,effective_federal_funds_rate,5.07,False,False
5994,2023-06-23,D,effective_federal_funds_rate,5.07,False,False
5995,2023-06-26,D,effective_federal_funds_rate,5.07,False,False
5996,2023-06-27,D,effective_federal_funds_rate,5.07,False,False
5997,2023-06-28,D,effective_federal_funds_rate,5.07,False,False
5998,2023-06-29,D,effective_federal_funds_rate,5.07,False,False
5999,2023-06-30,D,effective_federal_funds_rate,5.08,False,False
6000,2023-07-03,D,effective_federal_funds_rate,5.08,False,False
6001,2023-07-04,D,effective_federal_funds_rate,,True,True
6002,2023-07-05,D,effective_federal_funds_rate,5.08,False,False
6003,2023-07-06,D,effective_federal_funds_rate,5.08,False,False
6004,2023-07-07,D,effective_federal_funds_rate,5.08,False,False
6005,2023-07-10,D,effective_federal_funds_rate,5.07,False,False
6006,2023-07-11,D,effective_federal_funds_rate,5.08,False,False
6007,2023-07-12,D,effective_federal_funds_rate,5.08,False,False
6008,2023-07-13,D,effective_federal_funds_rate,5.08,False,False
6009,2023-07-14,D,effective_federal_funds_rate,5.08,False,False
6010,2023-07-17,D,effective_federal_funds_rate,5.08,False,False
6011,2023-07-18,D,effective_federal_funds_rate,5.08,False,False
6012,2023-07-19,D,effective_federal_funds_rate,5.08,False,False
6013,2023-07-20,D,effective_federal_funds_rate,5.08,False,False
6014,2023-07-21,D,effective_federal_funds_rate,5.08,False,False
6015,2023-07-24,D,effective_federal_funds_rate,5.08,False,False
6016,2023-07-25,D,effective_federal_funds_rate,5.08,False,False
6017,2023-07-26,D,effective_federal_funds_rate,5.08,False,False
6018,2023-07-27,D,effective_federal_funds_rate,5.33,False,False
6019,2023-07-28,D,effective_federal_funds_rate,5.33,False,False
6020,2023-07-31,D,effective_federal_funds_rate,5.33,False,False
6021,2023-08-01,D,effective_federal_funds_rate,5.33,False,False
6022,2023-08-02,D,effective_federal_funds_rate,5.33,False,False
6023,2023-08-03,D,effective_federal_funds_rate,5.33,False,False
6024,2023-08-04,D,effective_federal_funds_rate,5.33,False,False
6025,2023-08-07,D,effective_federal_funds_rate,5.33,False,False
6026,2023-08-08,D,effective_federal_funds_rate,5.33,False,False
6027,2023-08-09,D,effective_federal_funds_rate,5.33,False,False
6028,2023-08-10,D,effective_federal_funds_rate,5.33,False,False
6029,2023-08-11,D,effective_federal_funds_rate,5.33,False,False
6030,2023-08-14,D,effective_federal_funds_rate,5.33,False,False
6031,2023-08-15,D,effective_federal_funds_rate,5.33,False,False
6032,2023-08-16,D,effective_federal_funds_rate,5.33,False,False
6033,2023-08-17,D,effective_federal_funds_rate,5.33,False,False
6034,2023-08-18,D,effective_federal_funds_rate,5.33,False,False
6035,2023-08-21,D,effective_federal_funds_rate,5.33,False,False
6036,2023-08-22,D,effective_federal_funds_rate,5.33,False,False
6037,2023-08-23,D,effective_federal_funds_rate,5.33,False,False
6038,2023-08-24,D,effective_federal_funds_rate,5.33,False,False
6039,2023-08-25,D,effective_federal_funds_rate,5.33,False,False
6040,2023-08-28,D,effective_federal_funds_rate,5.33,False,False
6041,2023-08-29,D,effective_federal_funds_rate,5.33,False,False
6042,2023-08-30,D,effective_federal_funds_rate,5.33,False,False
6043,2023-08-31,D,effective_federal_funds_rate,5.33,False,False
6044,2023-09-01,D,effective_federal_funds_rate,5.33,False,False
6045,2023-09-04,D,effective_federal_funds_rate,,True,True
6046,2023-09-05,D,effective_federal_funds_rate,5.33,False,False
6047,2023-09-06,D,effective_federal_funds_rate,5.33,False,False
6048,2023-09-07,D,effective_federal_funds_rate,5.33,False,False
6049,2023-09-08,D,effective_federal_funds_rate,5.33,False,False
6050,2023-09-11,D,effective_federal_funds_rate,5.33,False,False
6051,2023-09-12,D,effective_federal_funds_rate,5.33,False,False
6052,2023-09-13,D,effective_federal_funds_rate,5.33,False,False
6053,2023-09-14,D,effective_federal_funds_rate,5.33,False,False
6054,2023-09-15,D,effective_federal_funds_rate,5.33,False,False
6055,2023-09-18,D,effective_federal_funds_rate,5.33,False,False
6056,2023-09-19,D,effective_federal_funds_rate,5.33,False,False
6057,2023-09-20,D,effective_federal_funds_rate,5.33,False,False
6058,2023-09-21,D,effective_federal_funds_rate,5.33,False,False
6059,2023-09-22,D,effective_federal_funds_rate,5.33,False,False
6060,2023-09-25,D,effective_federal_funds_rate,5.33,False,False
6061,2023-09-26,D,effective_federal_funds_rate,5.33,False,False
6062,2023-09-27,D,effective_federal_funds_rate,5.33,False,False
6063,2023-09-28,D,effective_federal_funds_rate,5.33,False,False
6064,2023-09-29,D,effective_federal_funds_rate,5.33,False,False
6065,2023-10-02,D,effective_federal_funds_rate,5.33,False,False
6066,2023-10-03,D,effective_federal_funds_rate,5.33,False,False
6067,2023-10-04,D,effective_federal_funds_rate,5.33,False,False
6068,2023-10-05,D,effective_federal_funds_rate,5.33,False,False
6069,2023-10-06,D,effective_federal_funds_rate,5.33,False,False
6070,2023-10-09,D,effective_federal_funds_rate,,True,True
6071,2023-10-10,D,effective_federal_funds_rate,5.33,False,False
6072,2023-10-11,D,effective_federal_funds_rate,5.33,False,False
6073,2023-10-12,D,effective_federal_funds_rate,5.33,False,False
6074,2023-10-13,D,effective_federal_funds_rate,5.33,False,False
6075,2023-10-16,D,effective_federal_funds_rate,5.33,False,False
6076,2023-10-17,D,effective_federal_funds_rate,5.33,False,False
6077,2023-10-18,D,effective_federal_funds_rate,5.33,False,False
6078,2023-10-19,D,effective_federal_funds_rate,5.33,False,False
6079,2023-10-20,D,effective_federal_funds_rate,5.33,False,False
6080,2023-10-23,D,effective_federal_funds_rate,5.33,False,False
6081,2023-10-24,D,effective_federal_funds_rate,5.33,False,False
6082,2023-10-25,D,effective_federal_funds_rate,5.33,False,False
6083,2023-10-26,D,effective_federal_funds_rate,5.33,False,False
6084,2023-10-27,D,effective_federal_funds_rate,5.33,False,False
6085,2023-10-30,D,effective_federal_funds_rate,5.33,False,False
6086,2023-10-31,D,effective_federal_funds_rate,5.33,False,False
6087,2023-11-01,D,effective_federal_funds_rate,5.33,False,False
6088,2023-11-02,D,effective_federal_funds_rate,5.33,False,False
6089,2023-11-03,D,effective_federal_funds_rate,5.33,False,False
6090,2023-11-06,D,effective_federal_funds_rate,5.33,False,False
6091,2023-11-07,D,effective_federal_funds_rate,5.33,False,False
6092,2023-11-08,D,effective_federal_funds_rate,5.33,False,False
6093,2023-11-09,D,effective_federal_funds_rate,5.33,False,False
6094,2023-11-10,D,effective_federal_funds_rate,5.33,False,False
6095,2023-11-13,D,effective_federal_funds_rate,5.33,False,False
6096,2023-11-14,D,effective_federal_funds_rate,5.33,False,False
6097,2023-11-15,D,effective_federal_funds_rate,5.33,False,False
6098,2023-11-16,D,effective_federal_funds_rate,5.33,False,False
6099,2023-11-17,D,effective_federal_funds_rate,5.33,False,False
6100,2023-11-20,D,effective_federal_funds_rate,5.33,False,False
6101,2023-11-21,D,effective_federal_funds_rate,5.33,False,False
6102,2023-11-22,D,effective_federal_funds_rate,5.33,False,False
6103,2023-11-23,D,effective_federal_funds_rate,,True,True
6104,2023-11-24,D,effective_federal_funds_rate,5.33,False,False
6105,2023-11-27,D,effective_federal_funds_rate,5.33,False,False
6106,2023-11-28,D,effective_federal_funds_rate,5.33,False,False
6107,2023-11-29,D,effective_federal_funds_rate,5.33,False,False
6108,2023-11-30,D,effective_federal_funds_rate,5.33,False,False
6109,2023-12-01,D,effective_federal_funds_rate,5.33,False,False
6110,2023-12-04,D,effective_federal_funds_rate,5.33,False,False
6111,2023-12-05,D,effective_federal_funds_rate,5.33,False,False
6112,2023-12-06,D,effective_federal_funds_rate,5.33,False,False
6113,2023-12-07,D,effective_federal_funds_rate,5.33,False,False
6114,2023-12-08,D,effective_federal_funds_rate,5.33,False,False
6115,2023-12-11,D,effective_federal_funds_rate,5.33,False,False
6116,2023-12-12,D,effective_federal_funds_rate,5.33,False,False
6117,2023-12-13,D,effective_federal_funds_rate,5.33,False,False
6118,2023-12-14,D,effective_federal_funds_rate,5.33,False,False
6119,2023-12-15,D,effective_federal_funds_rate,5.33,False,False
6120,2023-12-18,D,effective_federal_funds_rate,5.33,False,False
6121,2023-12-19,D,effective_federal_funds_rate,5.33,False,False
6122,2023-12-20,D,effective_federal_funds_rate,5.33,False,False
6123,2023-12-21,D,effective_federal_funds_rate,5.33,False,False
6124,2023-12-22,D,effective_federal_funds_rate,5.33,False,False
6125,2023-12-25,D,effective_federal_funds_rate,,True,True
6126,2023-12-26,D,effective_federal_funds_rate,5.33,False,False
6127,2023-12-27,D,effective_federal_funds_rate,5.33,False,False
6128,2023-12-28,D,effective_federal_funds_rate,5.33,False,False
6129,2023-12-29,D,effective_federal_funds_rate,5.33,False,False
6130,2024-01-01,D,effective_federal_funds_rate,,True,True
6131,2024-01-02,D,effective_federal_funds_rate,5.33,False,False
6132,2024-01-03,D,effective_federal_funds_rate,5.33,False,False
6133,2024-01-04,D,effective_federal_funds_rate,5.33,False,False
